20240129-23:35:29,Thời Trang Nữ,Áo hai dây lụa mặc trong vest blazer. áo 2 dây lụa satin nhiều màu nhiều size từ 45-70kg [video kèm ảnh thật,https://shopee.vn/A%CC%81o-hai-d%C3%A2y-lu%CC%A3a-m%C4%83%CC%A3c-trong-vest-blazer.-a%CC%81o-2-d%C3%A2y-lu%CC%A3a-satin-nhi%C3%AA%CC%80u-ma%CC%80u-nhi%C3%AA%CC%80u-size-t%C6%B0%CC%80-45-70kg-video-ke%CC%80m-a%CC%89nh-th%C3%A2%CC%A3t-i.498037285.23945989966?sp_atk=27806b4d-e83d-4851-ae1c-2d11148322db&xptdk=27806b4d-e83d-4851-ae1c-2d11148322db,4.79,₫55.000,Nam Định,1771000000
20240129-23:35:36,Thời Trang Nữ,Quần Black Funoff Short Biker Short Dáng Ngắn Nữ Nâng Mông Mùa Hè Năng Động,https://shopee.vn/Qu%E1%BA%A7n-Black-Funoff-Short-Biker-Short-D%C3%A1ng-Ng%E1%BA%AFn-N%E1%BB%AF-N%C3%A2ng-M%C3%B4ng-M%C3%B9a-H%C3%A8-N%C4%83ng-%C4%90%E1%BB%99ng-i.129046514.14417241914?sp_atk=8dbd5bb6-912b-46f6-bbc9-2fd83a291cd2&xptdk=8dbd5bb6-912b-46f6-bbc9-2fd83a291cd2,4.9,₫39.000,Hà Nội,2772900000
20240129-23:35:44,Thời Trang Nữ,Váy Suông  Đầm Suông GẤU MORE From Rộng Dáng Dài Chất Cotton From Đại Tới 75Kg,https://shopee.vn/V%C3%A1y-Su%C3%B4ng-%C4%90%E1%BA%A7m-Su%C3%B4ng-G%E1%BA%A4U-MORE-From-R%E1%BB%99ng-D%C3%A1ng-D%C3%A0i-Ch%E1%BA%A5t-Cotton-From-%C4%90%E1%BA%A1i-T%E1%BB%9Bi-75Kg-i.25804244.10899188733?sp_atk=35e1642c-22ea-43c8-a480-c911dfce7e5e&xptdk=35e1642c-22ea-43c8-a480-c911dfce7e5e,4.72,₫69.000 - ₫75.000,Hà Nội,3510000000
20240129-23:35:51,Thời Trang Nữ,Áo tăm cổ tròn vạt bầu dài tay nữ - Thun dáng ôm body dài tay kiểu dáng bánh bèo tiểu thư hotgirl phong cách hàn quốc,https://shopee.vn/%C3%81o-t%C4%83m-c%E1%BB%95-tr%C3%B2n-v%E1%BA%A1t-b%E1%BA%A7u-d%C3%A0i-tay-n%E1%BB%AF-Thun-d%C3%A1ng-%C3%B4m-body-d%C3%A0i-tay-ki%E1%BB%83u-d%C3%A1ng-b%C3%A1nh-b%C3%A8o-ti%E1%BB%83u-th%C6%B0-hotgirl-phong-c%C3%A1ch-h%C3%A0n-qu%E1%BB%91c-i.98758274.23780784658?sp_atk=819ab7a7-7d99-4d95-9f72-df0094dc60f6&xptdk=819ab7a7-7d99-4d95-9f72-df0094dc60f6,4.87,₫57.000 - ₫69.000,Hà Nội,1366200000
20240129-23:35:58,Thời Trang Nữ,Quần jean bò ống rộng suông xuông nữ jeans cạp cao phong cách Hàn Quốc 2023,https://shopee.vn/Qu%E1%BA%A7n-jean-b%C3%B2-%E1%BB%91ng-r%E1%BB%99ng-su%C3%B4ng-xu%C3%B4ng-n%E1%BB%AF-jeans-c%E1%BA%A1p-cao-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-2023-i.874447593.23226673313?sp_atk=66f98612-4641-4d3b-aff3-45cccf51a2f0&xptdk=66f98612-4641-4d3b-aff3-45cccf51a2f0,4.62,₫109.000 - ₫150.000,Hà Nội,975000000
20240129-23:36:05,Thời Trang Nữ,Quần jean bò ống rộng suông xuông nữ jeans cạp cao phong cách style,https://shopee.vn/Qu%E1%BA%A7n-jean-b%C3%B2-%E1%BB%91ng-r%E1%BB%99ng-su%C3%B4ng-xu%C3%B4ng-n%E1%BB%AF-jeans-c%E1%BA%A1p-cao-phong-c%C3%A1ch-style-i.691586816.20266829615?sp_atk=0faf37ab-9916-419f-85a5-5e83ab7e105c&xptdk=0faf37ab-9916-419f-85a5-5e83ab7e105c,4.69,₫130.000 - ₫150.000,Hà Nội,5220000000
20240129-23:36:12,Thời Trang Nữ,Áo Khoác Dạ Tiêu Dáng Vừa  Áo Dạ Ép 2 Lớp Dày Dặn Miho house,https://shopee.vn/%C3%81o-Kho%C3%A1c-D%E1%BA%A1-Ti%C3%AAu-D%C3%A1ng-V%E1%BB%ABa-%C3%81o-D%E1%BA%A1-%C3%89p-2-L%E1%BB%9Bp-D%C3%A0y-D%E1%BA%B7n-Miho-house-i.5570691.23185143195?sp_atk=70d197fe-2e75-4b53-8922-4431922a78f9&xptdk=70d197fe-2e75-4b53-8922-4431922a78f9,4.93,₫240.000,Hà Nội,1320000000
20240129-23:36:19,Thời Trang Nữ,Tất nữ cổ cao họa tiết trắng tinh khôi vớ nữ cổ cao nhiều mẫu,https://shopee.vn/T%E1%BA%A5t-n%E1%BB%AF-c%E1%BB%95-cao-h%E1%BB%8Da-ti%E1%BA%BFt-tr%E1%BA%AFng-tinh-kh%C3%B4i-v%E1%BB%9B-n%E1%BB%AF-c%E1%BB%95-cao-nhi%E1%BB%81u-m%E1%BA%ABu-i.157404536.11552214371?sp_atk=4bb91f7b-60c0-4402-866e-96ba1fe914ab&xptdk=4bb91f7b-60c0-4402-866e-96ba1fe914ab,4.91,₫6.900,Hà Nội,2713770000
20240129-23:36:38,Thời Trang Nữ,Áo lót nữ  áo ngực nữ su Lông Vũ  không gọng  đệm dày bàn tay nâng ngực chống xệ,https://shopee.vn/%C3%81o-l%C3%B3t-n%E1%BB%AF-%C3%A1o-ng%E1%BB%B1c-n%E1%BB%AF-su-L%C3%B4ng-V%C5%A9-kh%C3%B4ng-g%E1%BB%8Dng-%C4%91%E1%BB%87m-d%C3%A0y-b%C3%A0n-tay-n%C3%A2ng-ng%E1%BB%B1c-ch%E1%BB%91ng-x%E1%BB%87-i.1010726035.22771966575?sp_atk=bc792676-610d-4c0c-9b9b-ec3d466a2304&xptdk=bc792676-610d-4c0c-9b9b-ec3d466a2304,4.54,₫26.000 - ₫30.500,Nước ngoài,433100000
20240129-23:36:45,Thời Trang Nữ,Quần vải bò jean ống rộng suông xuông nữ jeans cạp cao phong cách Hàn Quốc 2023,https://shopee.vn/Qu%E1%BA%A7n-v%E1%BA%A3i-b%C3%B2-jean-%E1%BB%91ng-r%E1%BB%99ng-su%C3%B4ng-xu%C3%B4ng-n%E1%BB%AF-jeans-c%E1%BA%A1p-cao-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-2023-i.744812233.16046952545?sp_atk=b1e1b465-a928-4e36-877c-7c8b2bb2365f&xptdk=b1e1b465-a928-4e36-877c-7c8b2bb2365f,4.66,₫130.000 - ₫160.000,Hà Nội,3408000000
20240129-23:36:52,Thời Trang Nữ,Áo Trễ Vai Phối Bèo Tay Ngắn   Áo Sơmi Kiểu Nữ Cộc Tay Trễ Vai Siêu nữ tính ( có bigsize)( Có Sẵn-Giao ngay),https://shopee.vn/%C3%81o-Tr%E1%BB%85-Vai-Ph%E1%BB%91i-B%C3%A8o-Tay-Ng%E1%BA%AFn-%C3%81o-S%C6%A1mi-Ki%E1%BB%83u-N%E1%BB%AF-C%E1%BB%99c-Tay-Tr%E1%BB%85-Vai-Si%C3%AAu-n%E1%BB%AF-t%C3%ADnh-(-c%C3%B3-bigsize)(-C%C3%B3-S%E1%BA%B5n-Giao-ngay)-i.684640396.18789603575?sp_atk=dd6328a0-d6e2-45cd-9817-51b1ceca6a9e&xptdk=dd6328a0-d6e2-45cd-9817-51b1ceca6a9e,4.82,₫65.000 - ₫85.000,Hà Nội,6196500000
20240129-23:36:59,Thời Trang Nữ,Quần Tây Ống Rộng Nữ Cạp Dán Lưng Cao Siêu Cá Tính (có Bigsize) (QT001) Có Sẵn - Giao Ngay,https://shopee.vn/Qu%E1%BA%A7n-T%C3%A2y-%E1%BB%90ng-R%E1%BB%99ng-N%E1%BB%AF-C%E1%BA%A1p-D%C3%A1n-L%C6%B0ng-Cao-Si%C3%AAu-C%C3%A1-T%C3%ADnh-(c%C3%B3-Bigsize)-(QT001)-C%C3%B3-S%E1%BA%B5n-Giao-Ngay-i.684640396.16318985889?sp_atk=689fad71-1fb3-4837-ac00-2125efd7368a&xptdk=689fad71-1fb3-4837-ac00-2125efd7368a,4.77,₫99.000 - ₫120.000,Hà Nội,7992000000
20240129-23:37:06,Thời Trang Nữ,Quần Lót Nữ Đúc Su Thun Lạnh Cạp Viền Sóng không đường may mềm mại mỏng mát phanngoc05 MÃ 16A,https://shopee.vn/Qu%E1%BA%A7n-L%C3%B3t-N%E1%BB%AF-%C4%90%C3%BAc-Su-Thun-L%E1%BA%A1nh-C%E1%BA%A1p-Vi%E1%BB%81n-S%C3%B3ng-kh%C3%B4ng-%C4%91%C6%B0%E1%BB%9Dng-may-m%E1%BB%81m-m%E1%BA%A1i-m%E1%BB%8Fng-m%C3%A1t-phanngoc05-M%C3%83-16A-i.275954116.23604820945?sp_atk=d9dad66b-33f6-4adf-89d5-54edab1a7e1f&xptdk=d9dad66b-33f6-4adf-89d5-54edab1a7e1f,4.83,₫5.900 - ₫11.900,Hà Nội,1843310000
20240129-23:37:14,Thời Trang Nữ,[Quần Ống Rộng Lưng Cao 2 Khuy-Dáng Dài 100cm]  Culottes nữ Cạp Cao 7cm Vải co giãn nhe.,https://shopee.vn/-Qu%E1%BA%A7n-%E1%BB%90ng-R%E1%BB%99ng-L%C6%B0ng-Cao-2-Khuy-D%C3%A1ng-D%C3%A0i-100cm-Culottes-n%E1%BB%AF-C%E1%BA%A1p-Cao-7cm-V%E1%BA%A3i-co-gi%C3%A3n-nhe.-i.34043811.8072713388?sp_atk=ab889287-3349-4fe9-89a0-0de292381002&xptdk=ab889287-3349-4fe9-89a0-0de292381002,4.85,₫76.500 - ₫119.000,Hà Nội,8222900000
20240129-23:37:21,Thời Trang Nữ,M47 - BỘ ARSENAL - QUẦN ÁO THỂ THAO LONG THANH,https://shopee.vn/M47-B%E1%BB%98-ARSENAL-QU%E1%BA%A6N-%C3%81O-TH%E1%BB%82-THAO-LONG-THANH-i.506013738.21662518531?sp_atk=013bd192-b59c-4422-9952-3607bfbd7232&xptdk=013bd192-b59c-4422-9952-3607bfbd7232,4.79,₫22.000 - ₫59.000,TP. Hồ Chí Minh,2920500000
20240129-23:37:28,Thời Trang Nữ,Áo Khoác Dạ Tiêu Dáng Vừa  Áo Dạ Ép 2 Lớp Dày Dặn Miho house,https://shopee.vn/%C3%81o-Kho%C3%A1c-D%E1%BA%A1-Ti%C3%AAu-D%C3%A1ng-V%E1%BB%ABa-%C3%81o-D%E1%BA%A1-%C3%89p-2-L%E1%BB%9Bp-D%C3%A0y-D%E1%BA%B7n-Miho-house-i.5570691.23185143195?sp_atk=70d197fe-2e75-4b53-8922-4431922a78f9&xptdk=70d197fe-2e75-4b53-8922-4431922a78f9,4.93,₫240.000,Hà Nội,1320000000
20240129-23:37:35,Thời Trang Nữ,Áo Thun Trơn Body  Áo Babytee Thun Nữ Ngắn Tay 100% Cotton Mềm Mát ( Có Áo Bigsize) (Có Sẵn-Giao Ngay),https://shopee.vn/%C3%81o-Thun-Tr%C6%A1n-Body-%C3%81o-Babytee-Thun-N%E1%BB%AF-Ng%E1%BA%AFn-Tay-100-Cotton-M%E1%BB%81m-M%C3%A1t-(-C%C3%B3-%C3%81o-Bigsize)-(C%C3%B3-S%E1%BA%B5n-Giao-Ngay)-i.684640396.17894170691?sp_atk=ecc4f071-e6fc-443d-a7ae-be96647f453d&xptdk=ecc4f071-e6fc-443d-a7ae-be96647f453d,4.78,₫65.000 - ₫89.000,Hà Nội,4263100000
20240129-23:37:42,Thời Trang Nữ,QUẦN TẤT TÀNG HÌNH SIÊU DAI SIÊU MỎNG,https://shopee.vn/QU%E1%BA%A6N-T%E1%BA%A4T-T%C3%80NG-H%C3%8CNH-SI%C3%8AU-DAI-SI%C3%8AU-M%E1%BB%8ENG-i.476219045.12911206115?sp_atk=ca66ec8e-5546-4047-a492-03ffdbd61431&xptdk=ca66ec8e-5546-4047-a492-03ffdbd61431,4.6,₫15.500 - ₫15.900,Hà Nội,440430000
20240129-23:37:49,Thời Trang Nữ,Quần lót cạp cao nữ cotton cao cấp Gou Min Lin L3-02,https://shopee.vn/Qu%E1%BA%A7n-l%C3%B3t-c%E1%BA%A1p-cao-n%E1%BB%AF-cotton-cao-c%E1%BA%A5p-Gou-Min-Lin-L3-02-i.39923306.9071453069?sp_atk=60a833ee-a4ac-4851-b090-8a3a85bda85f&xptdk=60a833ee-a4ac-4851-b090-8a3a85bda85f,4.8,₫18.900,Hà Nội,878850000
20240129-23:37:56,Thời Trang Nữ,Quần ống rộng thắt dây nơ vải Ruby cao cấp dài 100cm siêu hot M015,https://shopee.vn/Qu%E1%BA%A7n-%E1%BB%91ng-r%E1%BB%99ng-th%E1%BA%AFt-d%C3%A2y-n%C6%A1-v%E1%BA%A3i-Ruby-cao-c%E1%BA%A5p-d%C3%A0i-100cm-si%C3%AAu-hot-M015-i.288193149.19109549050?sp_atk=eda4a147-f68e-46d6-96a8-3a85fb7fcb42&xptdk=eda4a147-f68e-46d6-96a8-3a85fb7fcb42,4.73,₫58.000 - ₫73.000,Hà Nội,10380600000
20240129-23:38:04,Thời Trang Nữ,Quần Lót Nữ cotton gân tăm viền ren siêu mềm mịn thoáng mát MÃ B08,https://shopee.vn/Qu%E1%BA%A7n-L%C3%B3t-N%E1%BB%AF-cotton-g%C3%A2n-t%C4%83m-vi%E1%BB%81n-ren-si%C3%AAu-m%E1%BB%81m-m%E1%BB%8Bn-tho%C3%A1ng-m%C3%A1t-M%C3%83-B08-i.275954116.23832778777?sp_atk=531655fe-8c9d-4366-8e2e-1bf82175a64e&xptdk=531655fe-8c9d-4366-8e2e-1bf82175a64e,4.79,₫7.900,Hà Nội,786840000
20240129-23:38:11,Thời Trang Nữ,Chân Váy Chữ A Hai Màu Ghi Đen   Chân Váy Ngắn Chữ A Siêu Cá Tính (Có bigsize),https://shopee.vn/Ch%C3%A2n-V%C3%A1y-Ch%E1%BB%AF-A-Hai-M%C3%A0u-Ghi-%C4%90en-Ch%C3%A2n-V%C3%A1y-Ng%E1%BA%AFn-Ch%E1%BB%AF-A-Si%C3%AAu-C%C3%A1-T%C3%ADnh-(C%C3%B3-bigsize)-i.684640396.18378915284?sp_atk=90cb4b5f-d29a-47e2-8d30-3b7e17a19efd&xptdk=90cb4b5f-d29a-47e2-8d30-3b7e17a19efd,4.78,₫25.000 - ₫109.000,Hà Nội,5112100000
20240129-23:38:18,Thời Trang Nữ,[ ORNL23] QUẦN JEANS ỐNG RỘNG NỮ LƯNG CAO RÁCH 2 MẢNG TÚI TO XANH ĐẬM LAI CUỐN CỰC HOT HIT SIÊU PHÁ CÁCH,https://shopee.vn/-ORNL23-QU%E1%BA%A6N-JEANS-%E1%BB%90NG-R%E1%BB%98NG-N%E1%BB%AE-L%C6%AFNG-CAO-R%C3%81CH-2-M%E1%BA%A2NG-T%C3%9AI-TO-XANH-%C4%90%E1%BA%ACM-LAI-CU%E1%BB%90N-C%E1%BB%B0C-HOT-HIT-SI%C3%8AU-PH%C3%81-C%C3%81CH-i.174632334.21252730826?sp_atk=26ee8f12-4f1e-4e34-ad9c-6594fef03d84&xptdk=26ee8f12-4f1e-4e34-ad9c-6594fef03d84,4.66,₫99.000 - ₫125.000,TP. Hồ Chí Minh,2387500000
20240129-23:38:30,Thời Trang Nữ,Áo lót nữ  áo ngực nữ su Lông Vũ  không gọng  đệm dày bàn tay nâng ngực chống xệ,https://shopee.vn/%C3%81o-l%C3%B3t-n%E1%BB%AF-%C3%A1o-ng%E1%BB%B1c-n%E1%BB%AF-su-L%C3%B4ng-V%C5%A9-kh%C3%B4ng-g%E1%BB%8Dng-%C4%91%E1%BB%87m-d%C3%A0y-b%C3%A0n-tay-n%C3%A2ng-ng%E1%BB%B1c-ch%E1%BB%91ng-x%E1%BB%87-i.1010726035.22771966575?sp_atk=bc792676-610d-4c0c-9b9b-ec3d466a2304&xptdk=bc792676-610d-4c0c-9b9b-ec3d466a2304,4.54,₫26.000 - ₫30.500,Nước ngoài,433100000
20240129-23:38:37,Thời Trang Nữ,Quần vải bò jean ống rộng suông xuông nữ jeans cạp cao phong cách Hàn Quốc 2023,https://shopee.vn/Qu%E1%BA%A7n-v%E1%BA%A3i-b%C3%B2-jean-%E1%BB%91ng-r%E1%BB%99ng-su%C3%B4ng-xu%C3%B4ng-n%E1%BB%AF-jeans-c%E1%BA%A1p-cao-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-2023-i.744812233.16046952545?sp_atk=b1e1b465-a928-4e36-877c-7c8b2bb2365f&xptdk=b1e1b465-a928-4e36-877c-7c8b2bb2365f,4.66,₫130.000 - ₫160.000,Hà Nội,3408000000
20240129-23:38:44,Thời Trang Nữ,Áo Trễ Vai Phối Bèo Tay Ngắn   Áo Sơmi Kiểu Nữ Cộc Tay Trễ Vai Siêu nữ tính ( có bigsize)( Có Sẵn-Giao ngay),https://shopee.vn/%C3%81o-Tr%E1%BB%85-Vai-Ph%E1%BB%91i-B%C3%A8o-Tay-Ng%E1%BA%AFn-%C3%81o-S%C6%A1mi-Ki%E1%BB%83u-N%E1%BB%AF-C%E1%BB%99c-Tay-Tr%E1%BB%85-Vai-Si%C3%AAu-n%E1%BB%AF-t%C3%ADnh-(-c%C3%B3-bigsize)(-C%C3%B3-S%E1%BA%B5n-Giao-ngay)-i.684640396.18789603575?sp_atk=dd6328a0-d6e2-45cd-9817-51b1ceca6a9e&xptdk=dd6328a0-d6e2-45cd-9817-51b1ceca6a9e,4.82,₫65.000 - ₫85.000,Hà Nội,6196500000
20240129-23:38:52,Thời Trang Nữ,Quần Tây Ống Rộng Nữ Cạp Dán Lưng Cao Siêu Cá Tính (có Bigsize) (QT001) Có Sẵn - Giao Ngay,https://shopee.vn/Qu%E1%BA%A7n-T%C3%A2y-%E1%BB%90ng-R%E1%BB%99ng-N%E1%BB%AF-C%E1%BA%A1p-D%C3%A1n-L%C6%B0ng-Cao-Si%C3%AAu-C%C3%A1-T%C3%ADnh-(c%C3%B3-Bigsize)-(QT001)-C%C3%B3-S%E1%BA%B5n-Giao-Ngay-i.684640396.16318985889?sp_atk=689fad71-1fb3-4837-ac00-2125efd7368a&xptdk=689fad71-1fb3-4837-ac00-2125efd7368a,4.77,₫99.000 - ₫120.000,Hà Nội,7992000000
20240129-23:38:59,Thời Trang Nữ,Quần Lót Nữ Đúc Su Thun Lạnh Cạp Viền Sóng không đường may mềm mại mỏng mát phanngoc05 MÃ 16A,https://shopee.vn/Qu%E1%BA%A7n-L%C3%B3t-N%E1%BB%AF-%C4%90%C3%BAc-Su-Thun-L%E1%BA%A1nh-C%E1%BA%A1p-Vi%E1%BB%81n-S%C3%B3ng-kh%C3%B4ng-%C4%91%C6%B0%E1%BB%9Dng-may-m%E1%BB%81m-m%E1%BA%A1i-m%E1%BB%8Fng-m%C3%A1t-phanngoc05-M%C3%83-16A-i.275954116.23604820945?sp_atk=d9dad66b-33f6-4adf-89d5-54edab1a7e1f&xptdk=d9dad66b-33f6-4adf-89d5-54edab1a7e1f,4.83,₫5.900 - ₫11.900,Hà Nội,1843310000
20240129-23:39:06,Thời Trang Nữ,[Quần Ống Rộng Lưng Cao 2 Khuy-Dáng Dài 100cm]  Culottes nữ Cạp Cao 7cm Vải co giãn nhe.,https://shopee.vn/-Qu%E1%BA%A7n-%E1%BB%90ng-R%E1%BB%99ng-L%C6%B0ng-Cao-2-Khuy-D%C3%A1ng-D%C3%A0i-100cm-Culottes-n%E1%BB%AF-C%E1%BA%A1p-Cao-7cm-V%E1%BA%A3i-co-gi%C3%A3n-nhe.-i.34043811.8072713388?sp_atk=ab889287-3349-4fe9-89a0-0de292381002&xptdk=ab889287-3349-4fe9-89a0-0de292381002,4.85,₫76.500 - ₫119.000,Hà Nội,8222900000
20240129-23:39:13,Thời Trang Nữ,M47 - BỘ ARSENAL - QUẦN ÁO THỂ THAO LONG THANH,https://shopee.vn/M47-B%E1%BB%98-ARSENAL-QU%E1%BA%A6N-%C3%81O-TH%E1%BB%82-THAO-LONG-THANH-i.506013738.21662518531?sp_atk=013bd192-b59c-4422-9952-3607bfbd7232&xptdk=013bd192-b59c-4422-9952-3607bfbd7232,4.79,₫22.000 - ₫59.000,TP. Hồ Chí Minh,2920500000
20240129-23:39:20,Thời Trang Nữ,Áo Khoác Dạ Tiêu Dáng Vừa  Áo Dạ Ép 2 Lớp Dày Dặn Miho house,https://shopee.vn/%C3%81o-Kho%C3%A1c-D%E1%BA%A1-Ti%C3%AAu-D%C3%A1ng-V%E1%BB%ABa-%C3%81o-D%E1%BA%A1-%C3%89p-2-L%E1%BB%9Bp-D%C3%A0y-D%E1%BA%B7n-Miho-house-i.5570691.23185143195?sp_atk=70d197fe-2e75-4b53-8922-4431922a78f9&xptdk=70d197fe-2e75-4b53-8922-4431922a78f9,4.93,₫240.000,Hà Nội,1320000000
20240129-23:39:27,Thời Trang Nữ,Áo Thun Trơn Body  Áo Babytee Thun Nữ Ngắn Tay 100% Cotton Mềm Mát ( Có Áo Bigsize) (Có Sẵn-Giao Ngay),https://shopee.vn/%C3%81o-Thun-Tr%C6%A1n-Body-%C3%81o-Babytee-Thun-N%E1%BB%AF-Ng%E1%BA%AFn-Tay-100-Cotton-M%E1%BB%81m-M%C3%A1t-(-C%C3%B3-%C3%81o-Bigsize)-(C%C3%B3-S%E1%BA%B5n-Giao-Ngay)-i.684640396.17894170691?sp_atk=ecc4f071-e6fc-443d-a7ae-be96647f453d&xptdk=ecc4f071-e6fc-443d-a7ae-be96647f453d,4.78,₫65.000 - ₫89.000,Hà Nội,4263100000
20240129-23:39:34,Thời Trang Nữ,QUẦN TẤT TÀNG HÌNH SIÊU DAI SIÊU MỎNG,https://shopee.vn/QU%E1%BA%A6N-T%E1%BA%A4T-T%C3%80NG-H%C3%8CNH-SI%C3%8AU-DAI-SI%C3%8AU-M%E1%BB%8ENG-i.476219045.12911206115?sp_atk=ca66ec8e-5546-4047-a492-03ffdbd61431&xptdk=ca66ec8e-5546-4047-a492-03ffdbd61431,4.6,₫15.500 - ₫15.900,Hà Nội,440430000
20240129-23:39:42,Thời Trang Nữ,Quần lót cạp cao nữ cotton cao cấp Gou Min Lin L3-02,https://shopee.vn/Qu%E1%BA%A7n-l%C3%B3t-c%E1%BA%A1p-cao-n%E1%BB%AF-cotton-cao-c%E1%BA%A5p-Gou-Min-Lin-L3-02-i.39923306.9071453069?sp_atk=60a833ee-a4ac-4851-b090-8a3a85bda85f&xptdk=60a833ee-a4ac-4851-b090-8a3a85bda85f,4.8,₫18.900,Hà Nội,878850000
20240129-23:39:49,Thời Trang Nữ,Quần ống rộng thắt dây nơ vải Ruby cao cấp dài 100cm siêu hot M015,https://shopee.vn/Qu%E1%BA%A7n-%E1%BB%91ng-r%E1%BB%99ng-th%E1%BA%AFt-d%C3%A2y-n%C6%A1-v%E1%BA%A3i-Ruby-cao-c%E1%BA%A5p-d%C3%A0i-100cm-si%C3%AAu-hot-M015-i.288193149.19109549050?sp_atk=eda4a147-f68e-46d6-96a8-3a85fb7fcb42&xptdk=eda4a147-f68e-46d6-96a8-3a85fb7fcb42,4.73,₫58.000 - ₫73.000,Hà Nội,10380600000
20240129-23:39:56,Thời Trang Nữ,Quần Lót Nữ cotton gân tăm viền ren siêu mềm mịn thoáng mát MÃ B08,https://shopee.vn/Qu%E1%BA%A7n-L%C3%B3t-N%E1%BB%AF-cotton-g%C3%A2n-t%C4%83m-vi%E1%BB%81n-ren-si%C3%AAu-m%E1%BB%81m-m%E1%BB%8Bn-tho%C3%A1ng-m%C3%A1t-M%C3%83-B08-i.275954116.23832778777?sp_atk=531655fe-8c9d-4366-8e2e-1bf82175a64e&xptdk=531655fe-8c9d-4366-8e2e-1bf82175a64e,4.79,₫7.900,Hà Nội,786840000
20240129-23:40:03,Thời Trang Nữ,Chân Váy Chữ A Hai Màu Ghi Đen   Chân Váy Ngắn Chữ A Siêu Cá Tính (Có bigsize),https://shopee.vn/Ch%C3%A2n-V%C3%A1y-Ch%E1%BB%AF-A-Hai-M%C3%A0u-Ghi-%C4%90en-Ch%C3%A2n-V%C3%A1y-Ng%E1%BA%AFn-Ch%E1%BB%AF-A-Si%C3%AAu-C%C3%A1-T%C3%ADnh-(C%C3%B3-bigsize)-i.684640396.18378915284?sp_atk=90cb4b5f-d29a-47e2-8d30-3b7e17a19efd&xptdk=90cb4b5f-d29a-47e2-8d30-3b7e17a19efd,4.78,₫25.000 - ₫109.000,Hà Nội,5112100000
20240129-23:40:10,Thời Trang Nữ,[ ORNL23] QUẦN JEANS ỐNG RỘNG NỮ LƯNG CAO RÁCH 2 MẢNG TÚI TO XANH ĐẬM LAI CUỐN CỰC HOT HIT SIÊU PHÁ CÁCH,https://shopee.vn/-ORNL23-QU%E1%BA%A6N-JEANS-%E1%BB%90NG-R%E1%BB%98NG-N%E1%BB%AE-L%C6%AFNG-CAO-R%C3%81CH-2-M%E1%BA%A2NG-T%C3%9AI-TO-XANH-%C4%90%E1%BA%ACM-LAI-CU%E1%BB%90N-C%E1%BB%B0C-HOT-HIT-SI%C3%8AU-PH%C3%81-C%C3%81CH-i.174632334.21252730826?sp_atk=26ee8f12-4f1e-4e34-ad9c-6594fef03d84&xptdk=26ee8f12-4f1e-4e34-ad9c-6594fef03d84,4.66,₫99.000 - ₫125.000,TP. Hồ Chí Minh,2387500000
20240129-23:40:22,Thời Trang Nữ,Áo lót nữ  áo ngực nữ su Lông Vũ  không gọng  đệm dày bàn tay nâng ngực chống xệ,https://shopee.vn/%C3%81o-l%C3%B3t-n%E1%BB%AF-%C3%A1o-ng%E1%BB%B1c-n%E1%BB%AF-su-L%C3%B4ng-V%C5%A9-kh%C3%B4ng-g%E1%BB%8Dng-%C4%91%E1%BB%87m-d%C3%A0y-b%C3%A0n-tay-n%C3%A2ng-ng%E1%BB%B1c-ch%E1%BB%91ng-x%E1%BB%87-i.1010726035.22771966575?sp_atk=bc792676-610d-4c0c-9b9b-ec3d466a2304&xptdk=bc792676-610d-4c0c-9b9b-ec3d466a2304,4.54,₫26.000 - ₫30.500,Nước ngoài,433100000
20240129-23:40:29,Thời Trang Nữ,Quần vải bò jean ống rộng suông xuông nữ jeans cạp cao phong cách Hàn Quốc 2023,https://shopee.vn/Qu%E1%BA%A7n-v%E1%BA%A3i-b%C3%B2-jean-%E1%BB%91ng-r%E1%BB%99ng-su%C3%B4ng-xu%C3%B4ng-n%E1%BB%AF-jeans-c%E1%BA%A1p-cao-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-2023-i.744812233.16046952545?sp_atk=b1e1b465-a928-4e36-877c-7c8b2bb2365f&xptdk=b1e1b465-a928-4e36-877c-7c8b2bb2365f,4.66,₫130.000 - ₫160.000,Hà Nội,3408000000
